"","WDIR","GSPD","Salinity","SST","Total_Rain","Mean_Temp","outbreak_count","X","...1","Date","Max_Temp","Min_Temp","Total_Precip","year","epiweek"
"4530",145.38,7.68,29.5,14.09,10,15,2,4530,4530,"2015/8/31",20,10,10,2015,35
"4531",171.42,6.16,29.7,13.66,0.6,11.8,2,4531,4531,"2015/9/1",17,6.5,0.6,2015,35
"4532",168.58,6.35,29.8,13.26,0.5,10.8,2,4532,4532,"2015/9/2",15.5,6,0.5,2015,35
"4533",223.04,3.61,29.8,13.57,1.3,11,2,4533,4533,"2015/9/3",16,6,1.3,2015,35
"4534",248.75,4.23,29.6,13.85,0,13.3,2,4534,4534,"2015/9/4",NA,NA,NA,2015,35
"4535",250.04,4.19,29.7,13.83,1,11.7,2,4535,4535,"2015/9/5",NA,NA,NA,2015,35
"4536",247.04,3.34,28.5,13.9,16.1,14.3,0,4536,4536,"2015/9/6",NA,NA,NA,2015,36
"4537",151.42,3.14,28.2,14.07,0.8,12.3,0,4537,4537,"2015/9/7",NA,NA,NA,2015,36
"4538",126.38,7.1,28.3,14.35,0,12.5,0,4538,4538,"2015/9/8",22,3,0,2015,36
"4539",144.29,3.98,28.1,14.28,0,17.3,0,4539,4539,"2015/9/9",22.5,12,0,2015,36
"4540",270.71,3.13,29,14.2,0,16,0,4540,4540,"2015/9/10",23.5,8.5,0,2015,36
"4541",320.09,5.79,28.2,14.52,0,16.8,0,4541,4541,"2015/9/11",25.5,8,0,2015,36
"4542",317.3,7.4,28.4,14.34,0,16,0,4542,4542,"2015/9/12",25,7,0,2015,36
"4543",328.31,11.29,28.3,13.88,0,13.3,2,4543,4543,"2015/9/13",20,6.5,0,2015,37
"4544",316.18,6.82,28.1,13.9,0,10.8,2,4544,4544,"2015/9/14",17,4.5,0,2015,37
"4545",243.08,4.44,28.8,13.81,7,10.5,2,4545,4545,"2015/9/15",15.5,5.5,7,2015,37
"4546",104.62,4.03,28.4,13.59,7.8,12.5,2,4546,4546,"2015/9/16",16,9,7.8,2015,37
"4547",101.79,2.85,28.3,13.23,0.6,12.8,2,4547,4547,"2015/9/17",15,10.5,0.6,2015,37
"4548",113.29,7.28,28.1,13.28,0.6,13.3,2,4548,4548,"2015/9/18",16.5,10,0.6,2015,37
"4549",132.75,7.91,28.8,13.44,2.4,14.3,2,4549,4549,"2015/9/19",17,11.5,2.4,2015,37
"4550",203.71,6.41,29.5,13.05,39.6,16.8,0,4550,4550,"2015/9/20",22.5,11,39.6,2015,38
"4551",281.57,6.46,27.3,13,0,9.3,0,4551,4551,"2015/9/21",16.5,2,0,2015,38
"4552",192.88,4.21,28.9,13.16,0,9.8,0,4552,4552,"2015/9/22",18.5,1,0,2015,38
"4553",127.17,10.4,29.2,13.31,5.9,11.3,0,4553,4553,"2015/9/23",17,5.5,5.9,2015,38
"4554",128.38,9.12,30,13.24,6.1,13,0,4554,4554,"2015/9/24",17,9,6.1,2015,38
"4555",247.67,4.75,29.6,12.96,0,12.8,0,4555,4555,"2015/9/25",17,8.5,0,2015,38
"4556",295.61,6.23,27.7,12.82,0,10.8,0,4556,4556,"2015/9/26",16,5.5,0,2015,38
"4557",283.12,5.47,28.4,12.84,0,9,0,4557,4557,"2015/9/27",17,1,0,2015,39
"4558",295.88,4.26,29.1,13.31,0,10,0,4558,4558,"2015/9/28",18,2,0,2015,39
"4559",280.62,4.45,29,13.52,0,10.8,0,4559,4559,"2015/9/29",19,2.5,0,2015,39
"4560",202.25,1.71,29.9,13.43,0,10.8,0,4560,4560,"2015/9/30",18,3.5,0,2015,39
"4561",279.79,3.18,29,13.33,0,11.8,0,4561,4561,"2015/10/1",20,3.5,0,2015,39
"4562",288.26,4.76,29.1,13.41,0,11.5,0,4562,4562,"2015/10/2",17.5,5.5,0,2015,39
"4563",305.76,6.76,29.1,13.25,0,10.3,0,4563,4563,"2015/10/3",20,0.5,0,2015,39
"4564",274.92,2.66,28.9,13.05,0,10.5,1,4564,4564,"2015/10/4",19,2,0,2015,40
"4565",284.96,2.5,29.3,13.11,0,9.8,1,4565,4565,"2015/10/5",18.5,1,0,2015,40
"4566",271.75,2.27,28.9,13.26,3.2,11.3,1,4566,4566,"2015/10/6",17.5,5,3.2,2015,40
"4567",144.04,5.78,29,13.51,4.6,12.8,1,4567,4567,"2015/10/7",15,10.5,4.6,2015,40
"4568",133.62,5.44,29.3,12.8,0.4,13.3,1,4568,4568,"2015/10/8",15.5,11,0.4,2015,40
"4569",131.88,9.71,29.3,12.19,4.2,14.5,1,4569,4569,"2015/10/9",18.5,10.5,4.2,2015,40
"4570",131.55,13.05,30.8,11.8,15.4,14.5,1,4570,4570,"2015/10/10",17.5,11.5,15.4,2015,40
"4571",202.71,5.54,29.6,11.49,5.7,10.3,0,4571,4571,"2015/10/11",16,4.5,5.7,2015,41
"4572",116.91,7.41,28.9,11.76,3.7,11.5,0,4572,4572,"2015/10/12",14.5,8.5,3.7,2015,41
"4573",238.33,3.16,29.6,12.03,0,11,0,4573,4573,"2015/10/13",14,8,0,2015,41
"4574",264.75,3.83,29.5,12.06,0,7.8,0,4574,4574,"2015/10/14",14.5,1,0,2015,41
"4575",276.25,2.42,29.3,12.26,0,8.5,0,4575,4575,"2015/10/15",16,1,0,2015,41
"4576",289.46,2.01,28.3,12.83,7.6,8.5,0,4576,4576,"2015/10/16",16.5,0.5,7.6,2015,41
"4577",232.67,2.17,29.4,12.81,0.8,11.3,0,4577,4577,"2015/10/17",15,7.5,0.8,2015,41
"4578",226.21,1.65,29.6,12.69,0.8,13.8,0,4578,4578,"2015/10/18",16.5,11,0.8,2015,42
"4579",196.25,3.13,29,12.33,2,11.5,0,4579,4579,"2015/10/19",14.5,8.5,2,2015,42
"4580",255.83,4.53,29.2,12.22,0,8.8,0,4580,4580,"2015/10/20",14.5,3,0,2015,42
"4581",132.79,5.1,28.7,12.15,2,8.8,0,4581,4581,"2015/10/21",14.5,3,2,2015,42
"4582",220.04,2.9,29.6,11.99,0,7.8,0,4582,4582,"2015/10/22",13.5,2,0,2015,42
"4583",232.08,2.63,29.1,12.01,0,8,0,4583,4583,"2015/10/23",13,3,0,2015,42
"4584",261.17,4.06,28.3,12.17,1.4,5.5,0,4584,4584,"2015/10/24",11,0,1.4,2015,42
"4585",286.92,3.02,28.4,12.28,0,9.3,1,4585,4585,"2015/10/25",13.5,5,0,2015,43
"4586",238.62,2.02,28.6,12.15,0,10.3,1,4586,4586,"2015/10/26",14,6.5,0,2015,43
"4587",160.62,1.99,28.6,11.78,4.2,11.3,1,4587,4587,"2015/10/27",14.5,8,4.2,2015,43
"4588",133.83,6.09,28.9,11.78,4.6,10.5,1,4588,4588,"2015/10/28",13,8,4.6,2015,43
"4589",149.58,5.13,29.6,11.7,5.2,10,1,4589,4589,"2015/10/29",13.5,6.5,5.2,2015,43
"4590",169.26,8.46,28.8,11.63,15.4,11,1,4590,4590,"2015/10/30",13.5,8.5,15.4,2015,43
"4591",131.42,7.65,28.6,11.13,15.2,12,1,4591,4591,"2015/10/31",15.5,8.5,15.2,2015,43
"4592",161.21,7.75,29,10.88,0,14.8,0,4592,4592,"2015/11/1",NA,NA,NA,2015,44
"4593",293.38,5.85,27.8,10.84,0,4.8,0,4593,4593,"2015/11/2",NA,NA,NA,2015,44
"4594",276.04,4.25,29.1,11.01,0,10.3,0,4594,4594,"2015/11/3",NA,NA,NA,2015,44
"4595",225.38,4.06,28.9,11.18,0.2,10,0,4595,4595,"2015/11/4",NA,NA,NA,2015,44
"4596",224.12,4.27,28.4,11.39,0,15,0,4596,4596,"2015/11/5",NA,NA,NA,2015,44
"4597",125.25,8.38,28.9,11.22,1,12,0,4597,4597,"2015/11/6",NA,NA,NA,2015,44
"4598",136.65,9.83,28.9,11.15,0.5,10,0,4598,4598,"2015/11/7",NA,NA,NA,2015,44
"4599",244.75,3.31,29.6,10.86,0,4.5,2,4599,4599,"2015/11/8",NA,NA,NA,2015,45
"4600",322.17,6.3,29.6,10.66,1,7,2,4600,4600,"2015/11/9",NA,NA,NA,2015,45
"4601",258.54,6.42,29.5,10.59,4.4,8.3,2,4601,4601,"2015/11/10",NA,NA,NA,2015,45
"4602",239.1,5.43,29.2,10.54,14.6,9.3,2,4602,4602,"2015/11/11",NA,NA,NA,2015,45
"4603",129.38,12.57,29.1,10.49,12,8.8,2,4603,4603,"2015/11/12",NA,NA,NA,2015,45
"4604",241.68,6.82,29.3,10.56,0,8.5,2,4604,4604,"2015/11/13",NA,NA,NA,2015,45
"4605",282.17,4.09,28.6,10.25,3.2,4.4,2,4605,4605,"2015/11/14",NA,NA,NA,2015,45
"4606",320.52,9.37,27.6,9.98,0,5,0,4606,4606,"2015/11/15",NA,NA,NA,2015,46
"4607",194.36,11.56,27.7,10.05,7.8,9.5,0,4607,4607,"2015/11/16",NA,NA,NA,2015,46
"4608",170.96,12.15,28.6,10.02,10,11.3,0,4608,4608,"2015/11/17",NA,NA,NA,2015,46
"4609",305.14,5.41,29.1,9.97,0,10.8,0,4609,4609,"2015/11/18",NA,NA,NA,2015,46
"4610",279.61,6.4,28.7,9.93,0,6,0,4610,4610,"2015/11/19",NA,NA,NA,2015,46
"4611",315.83,5.25,28.5,9.8,0,8.5,0,4611,4611,"2015/11/20",NA,NA,NA,2015,46
"4612",314.04,4.06,29.4,9.61,0,5.9,0,4612,4612,"2015/11/21",NA,NA,NA,2015,46
"4613",300.92,3.54,29.1,9.27,0,7,2,4613,4613,"2015/11/22",NA,NA,NA,2015,47
"4614",280.38,3.38,28.6,9.44,0,9,2,4614,4614,"2015/11/23",NA,NA,NA,2015,47
"4615",319.05,11.23,28.6,9.34,3.2,9.1,2,4615,4615,"2015/11/24",NA,NA,NA,2015,47
"4616",253.86,5.12,28.4,9.24,20.4,4.8,2,4616,4616,"2015/11/25",NA,NA,NA,2015,47
"4617",289.67,2.72,29.1,9.18,0,7.8,2,4617,4617,"2015/11/26",NA,NA,NA,2015,47
"4618",280.25,2.98,28.6,9.11,0,1.8,2,4618,4618,"2015/11/27",NA,NA,NA,2015,47
"4619",268.33,3.11,29.3,9.14,0,6.5,2,4619,4619,"2015/11/28",NA,NA,NA,2015,47
"4620",247,2.91,29.3,9.14,0,5.7,5,4620,4620,"2015/11/29",NA,NA,NA,2015,48
"4621",174.79,3.67,28.7,9.12,4.2,6,5,4621,4621,"2015/11/30",NA,NA,NA,2015,48
"4622",141.17,10.28,28.8,9.35,13.8,4.5,5,4622,4622,"2015/12/1",9,0,13.8,2015,48
"4623",122.87,11.65,30.5,9.42,19.9,8,5,4623,4623,"2015/12/2",11.5,4.5,19.9,2015,48
"4624",136.57,13.56,29.2,9.35,13.8,9.8,5,4624,4624,"2015/12/3",13,6.5,13.8,2015,48
"4625",168.96,5.35,29.6,9.26,3,4.3,5,4625,4625,"2015/12/4",NA,NA,NA,2015,48
"4626",122.36,15.64,28.3,9.44,9.6,4.8,5,4626,4626,"2015/12/5",NA,NA,NA,2015,48
"4627",116.26,14.43,28.5,9.69,11.4,8,1,4627,4627,"2015/12/6",NA,NA,NA,2015,49
"4628",127.83,12.07,29.6,9.72,26.6,7,1,4628,4628,"2015/12/7",10.5,3.5,26.6,2015,49
"4629",122.42,9.57,28.2,9.78,10.6,9,1,4629,4629,"2015/12/8",13,5,10.6,2015,49
"4630",142.12,8.43,29.6,9.72,5,7.8,1,4630,4630,"2015/12/9",11.5,4,5,2015,49
"4631",117.57,12.68,29.4,9.54,14.4,5.5,1,4631,4631,"2015/12/10",9,2,14.4,2015,49
"4632",141.58,9.3,29.1,9.48,0,5.3,1,4632,4632,"2015/12/11",NA,NA,NA,2015,49
"4633",136.08,11.18,28.6,9.22,11,3,1,4633,4633,"2015/12/12",NA,NA,NA,2015,49
"4634",245.86,9.75,27.5,9.01,2.4,8.3,3,4634,4634,"2015/12/13",NA,NA,NA,2015,50
"4635",313,10.58,28.3,8.92,0,0.5,3,4635,4635,"2015/12/14",4,-3,0,2015,50
"4636",233,3.96,28.6,8.93,0,5,3,4636,4636,"2015/12/15",NA,NA,NA,2015,50
"4637",265.42,5.48,29.7,8.95,1,2.3,3,4637,4637,"2015/12/16",NA,NA,NA,2015,50
"4638",135.62,5.25,29.4,8.54,0.7,9.8,3,4638,4638,"2015/12/17",NA,NA,NA,2015,50
"4639",168.83,3.41,28.2,9.01,0,8.6,3,4639,4639,"2015/12/18",NA,NA,NA,2015,50
"4640",137.61,12.32,28.8,9.1,0,5.3,3,4640,4640,"2015/12/19",NA,NA,NA,2015,50
"4641",176.35,8.98,29.1,8.74,9.6,2.8,1,4641,4641,"2015/12/20",NA,NA,NA,2015,51
"4642",194.12,7.4,29.1,8.56,3,2.3,1,4642,4642,"2015/12/21",5.5,-1,3,2015,51
"4643",252.29,5.42,28.5,8.48,9.8,0.5,1,4643,4643,"2015/12/22",4,-3,9.8,2015,51
"4644",141.43,9.22,29.2,8.18,5.9,2.3,1,4644,4644,"2015/12/23",6,-1.5,5.9,2015,51
"4645",322.55,8.34,29,8.03,1,5.9,1,4645,4645,"2015/12/24",NA,NA,NA,2015,51
"4646",319.3,6.84,29,8,0,5.3,1,4646,4646,"2015/12/25",NA,NA,NA,2015,51
"4647",186.92,8.14,29.2,8.12,2.4,7.8,1,4647,4647,"2015/12/26",NA,NA,NA,2015,51
"4648",124.32,11.98,28.9,8.16,12.4,8,2,4648,4648,"2015/12/27",NA,NA,NA,2015,52
"4649",289.92,4.39,28.1,7.67,0,-5.3,2,4649,4649,"2015/12/28",NA,NA,NA,2015,52
"4650",155.33,3.28,28.9,7.69,0,1.8,2,4650,4650,"2015/12/29",NA,NA,NA,2015,52
"4651",314.67,4.49,28.9,7.69,0,4.9,2,4651,4651,"2015/12/30",NA,NA,NA,2015,52
"4652",205.79,3.79,28.9,7.75,5.2,1.9,2,4652,4652,"2015/12/31",NA,NA,NA,2015,52
"4653",149.12,2.91,28.4,7.66,1.3,5.8,6,4653,4653,"2016/1/1",NA,NA,NA,2016,52
"4654",206.58,2.78,28.9,7.44,0.8,2.3,6,4654,4654,"2016/1/2",NA,NA,NA,2016,52
"4655",109.33,3.47,28.7,7.11,12.6,6.5,7,4655,4655,"2016/1/3",NA,NA,NA,2016,1
"4656",298.08,4.19,28.1,7.06,0,-0.8,7,4656,4656,"2016/1/4",2.5,-4,0,2016,1
"4657",284.04,3.49,27.6,6.96,1.6,-2,7,4657,4657,"2016/1/5",1,-5,5.6,2016,1
"4658",254.83,2.88,28,6.99,0.4,1.8,7,4658,4658,"2016/1/6",3.5,0,0.4,2016,1
"4659",249.12,3.02,28.4,6.61,0,0.5,7,4659,4659,"2016/1/7",3.5,-2.5,0,2016,1
"4660",220.33,2.44,28.5,6.39,0,4,7,4660,4660,"2016/1/8",NA,NA,NA,2016,1
"4661",178.92,2.4,28.6,7.17,0,5.3,7,4661,4661,"2016/1/9",NA,NA,NA,2016,1
"4662",100.67,3,28.5,7.14,0,6,8,4662,4662,"2016/1/10",NA,NA,NA,2016,2
"4663",115.17,5.1,28.4,6.95,4,2,8,4663,4663,"2016/1/11",7,-3,4,2016,2
"4664",154.71,7.08,29.1,7.05,14,4,8,4664,4664,"2016/1/12",8,0,14,2016,2
"4665",226.42,4.42,29,7.42,0.4,5,8,4665,4665,"2016/1/13",9,1,0.4,2016,2
"4666",146.12,4.28,29,7.45,0,3.8,8,4666,4666,"2016/1/14",8,-0.5,0,2016,2
"4667",178.21,4.61,28.6,7.4,13,2,8,4667,4667,"2016/1/15",NA,NA,NA,2016,2
"4668",117.38,11.14,29.1,7.44,6,9.8,8,4668,4668,"2016/1/16",NA,NA,NA,2016,2
"4669",127,12.01,29.3,7.74,12.3,7,3,4669,4669,"2016/1/17",NA,NA,NA,2016,3
"4670",133.25,10.1,29.1,8.63,2.2,5,3,4670,4670,"2016/1/18",9,1,2.2,2016,3
"4671",189.17,5.38,29.2,8.46,0,4.3,3,4671,4671,"2016/1/19",7,1.5,0,2016,3
"4672",198.96,6.53,29.5,8.52,9,3.8,3,4672,4672,"2016/1/20",8,-0.5,9,2016,3
"4673",119.65,8.52,28.9,8.46,22.4,6,3,4673,4673,"2016/1/21",7,5,22.4,2016,3
"4674",250,4.15,27.6,8.02,0,3.5,3,4674,4674,"2016/1/22",NA,NA,NA,2016,3
"4675",233.21,4.55,28.5,7.95,3.5,8.8,3,4675,4675,"2016/1/23",NA,NA,NA,2016,3
"4676",253.25,4.35,29,7.94,4.2,7.8,3,4676,4676,"2016/1/24",NA,NA,NA,2016,4
"4677",123.88,6.2,28.6,8.03,7.4,4.5,3,4677,4677,"2016/1/25",9.5,-0.5,7.4,2016,4
"4678",152.21,7.35,28.6,8.07,4,8.1,3,4678,4678,"2016/1/26",10.2,6,4,2016,4
"4679",115.5,9.76,28.2,8.08,28.8,10.5,3,4679,4679,"2016/1/27",NA,NA,NA,2016,4
"4680",144.74,7.5,26.9,8.41,3,9.5,3,4680,4680,"2016/1/28",11.5,7.5,3,2016,4
"4681",120.22,9.64,28.1,8.13,0,4.3,3,4681,4681,"2016/1/29",NA,NA,NA,2016,4
"4682",151.17,10.86,28.8,7.84,17.2,6.8,3,4682,4682,"2016/1/30",NA,NA,NA,2016,4
"4683",278.96,3.58,28.5,7.73,0,-0.9,2,4683,4683,"2016/1/31",NA,NA,NA,2016,5
"4684",243.88,4.31,27.6,7.64,0,2.8,2,4684,4684,"2016/2/1",6.5,-1,0,2016,5
"4685",142.46,3.13,28.1,7.67,0,3,2,4685,4685,"2016/2/2",6.5,-0.5,0,2016,5
"4686",118.91,9.78,27.7,7.79,8.6,3,2,4686,4686,"2016/2/3",6,0,8.6,2016,5
"4687",151.12,7.66,27.9,7.85,13.2,4.5,2,4687,4687,"2016/2/4",8,1,13.2,2016,5
"4688",127.26,15.28,27.6,7.75,27.6,6.8,2,4688,4688,"2016/2/5",8.5,5,27.6,2016,5
