"","data.X","data.Date","WDIR","WSPD","Salinity","SST","Mean_Temp","Total_Rain"
"6624",6624,2021-09-02,252.25,3.96,26.5,9.98721518987347,15,0
"6625",6625,2021-09-03,195.33,1.67,26.6,9.99145569620258,15.3746887018791,2.2514456122725
"6626",6626,2021-09-04,194.71,5.33,26.6238017873135,9.9956962025317,15.9895380753042,2.50537049588973
"6627",6627,2021-09-05,177.62,3.67,26.3,9.99993670886081,16.6043874487292,2.75929537950696
"6628",6628,2021-09-06,205.71,2.35,26.8920196834913,10.0041772151899,17.2192368221543,3.01322026312419
"6629",6629,2021-09-07,241.96,1.98,27.2,10.008417721519,17.8,1.2
"6630",6630,2021-09-08,230.83,3.74,26.9,10.0126582278481,19,0.8
"6631",6631,2021-09-09,134.21,3.79,28.2,10.0168987341773,19,0
"6632",6632,2021-09-10,255.58,2.81,28.5,10.0211392405064,17.1853798256473,4.81030945453521
"6633",6633,2021-09-11,133.83,5.05,27.8,10.0253797468355,16.0059527884304,5.50506858892181
"6634",6634,2021-09-12,253.92,4.69,27.9,10.0296202531646,14.8265257512135,6.19982772330841
"6635",6635,2021-09-13,295.96,4.08,28.1,10.0338607594937,13.5,1
"6636",6636,2021-09-14,139.5,4.78,27.3,10.0381012658228,12.8,7.2
"6637",6637,2021-09-15,303.18,7.75,27.6,10.0423417721519,11.6198082778539,8.89442630593864
"6638",6638,2021-09-16,269.83,5.52,26.9,10.0465822784811,9,3
"6639",6639,2021-09-17,108.92,8.66,27.3506076393806,10.0508227848102,12,62
"6640",6640,2021-09-18,190.67,4.47,27.8,10.0550632911393,14,9.2
"6641",6641,2021-09-19,163.58,4.23,27.1,10.0593037974684,14,13
"6642",6642,2021-09-20,206.62,3.13,27,10.0635443037975,11.8,0.4
"6643",6643,2021-09-21,124.96,4.11,27.1497467173752,10.0677848101266,13.3,1.2
"6644",6644,2021-09-22,315.5,3.6,26.9,10.0720253164557,15,0
"6645",6645,2021-09-23,291.08,3.4,27.2,10.0762658227849,13.3,0
"6646",6646,2021-09-24,278.42,2.02,27.7,10.080506329114,12.5,0
"6647",6647,2021-09-25,242.83,2.01,27.8,10.0847468354431,13,3.8
"6648",6648,2021-09-26,149.62,6.91,27.4,10.0889873417722,13.5,11.6
"6649",6649,2021-09-27,135.48,9.86,27.7,10.0932278481013,12.5,8.2
"6650",6650,2021-09-28,208.33,4.36,27.8,10.0974683544304,12,0.8
"6651",6651,2021-09-29,133.05,9.82,27.7292470536254,10.1017088607595,11.3,27.4
"6652",6652,2021-09-30,140.42,8.57,27.9,10.1059493670887,12.5,2.2
"6653",6653,2021-10-01,166.92,2.59,27.9,10.1101898734178,9.3,0.4
"6654",6654,2021-10-02,123.54,6.79,27.3,10.1144303797469,11.3,1
"6655",6655,2021-10-03,248.62,4.88,27.4,10.118670886076,11.5,0.4
"6656",6656,2021-10-04,312.71,3.54,26.9,10.1229113924051,8,10.4
"6657",6657,2021-10-05,169.29,4.07,26.6,10.1271518987342,10.8,14.6
"6658",6658,2021-10-06,161.38,3.84,26.4,10.1313924050633,8.5,1
"6659",6659,2021-10-07,250.5,2.81,27.0404860186661,10.1356329113924,8.5,0
"6660",6660,2021-10-08,184.46,2.37,27.3,10.1398734177216,9.5,0.5
"6661",6661,2021-10-09,164.58,7,27.7,10.1441139240507,7.8,5.6
"6662",6662,2021-10-10,269.1,5.07,27.8,10.1483544303798,7.3,2
"6663",6663,2021-10-11,272,4.31,27.7,10.1525949367089,5.3,1
"6664",6664,2021-10-12,129.14,8.31,26.9,10.156835443038,5,6.2
"6665",6665,2021-10-13,214.58,3.48,26.8,10.1610759493671,6.3,1.6
"6666",6666,2021-10-14,120.17,8.63,26.7,10.1653164556962,8.8,3
"6667",6667,2021-10-15,121.33,10.26,27.2069187617776,10.1695569620254,10.8,22.6
"6668",6668,2021-10-16,133.58,10.22,27.4,10.1737974683545,11.8,29.8
"6669",6669,2021-10-17,209.58,5.84,28.1,10.1780379746836,8.8,0.6
"6670",6670,2021-10-18,250.58,3.61,27.2,10.1822784810127,6.5,0
"6671",6671,2021-10-19,118.38,4.63,27.3,10.1865189873418,6.8,1
"6672",6672,2021-10-20,142.71,5.95,27.6,10.1907594936709,7.8,3.2
"6673",6673,2021-10-21,132,10.19,27.9,10.195,11,6
"6674",6674,2021-10-22,131.04,8.28,28.1,10.1992405063292,9.86057240605858,7.31918958993849
"6675",6675,2021-10-23,133.09,9.37,28.6,10.2034810126583,9.78562669756443,7.6327410954369
"6676",6676,2021-10-24,130.04,5.79,28.7,10.2077215189874,9.71068098907029,7.94629260093531
"6677",6677,2021-10-25,118.72,14.07,27.8049597675016,10.2119620253165,9.8,5.2
"6678",6678,2021-10-26,140.08,11.66,27.6,10.2162025316456,9.3,7
"6679",6679,2021-10-27,196.92,2.87,27.1,10.2204430379747,9.3,14.2
"6680",6680,2021-10-28,180.42,4.68,26.4,10.2246835443038,8,7.2
"6681",6681,2021-10-29,317.64,6.73,25.7,10.228924050633,6.99535878372406,10.0000723211469
"6682",6682,2021-10-30,307.65,4.88,25.3,10.2331645569621,6.00985579753785,10.4228521795213
"6683",6683,2021-10-31,253.54,2.23,24.6,10.2374050632912,5.02435281135164,10.8456320378958
"6684",6684,2021-11-01,237.96,2.2,25.1766000581124,10.2416455696203,2,8.2
"6685",6685,2021-11-02,146.96,5.99,25.1951472779895,10.2458860759494,6,34.4
"6686",6686,2021-11-03,126.26,8.73,25.2136944978665,10.2501265822785,10.3,15.6
"6687",6687,2021-11-04,128.22,6.77,25.2322417177435,10.2543670886076,12.5,6.8
"6688",6688,2021-11-05,144.48,7.77,25.2507889376206,10.2586075949367,9.66443466935591,10.011810995014
"6689",6689,2021-11-06,209.21,6.38,25.2693361574976,10.2628481012659,8.46674480545436,9.45493845753127
"6690",6690,2021-11-07,137.83,8.02,25.2878833773746,10.267088607595,7.2690549415528,8.89806592004856
"6691",6691,2021-11-08,144.96,10.4,25.3064305972517,10.2713291139241,5.3,8.2
"6692",6692,2021-11-09,141.05,11.39,25.3249778171287,10.2755696202532,6.8,5.4
"6693",6693,2021-11-10,219.21,3.15,25.3435250370057,10.2798101265823,4.5,1.6
"6694",6694,2021-11-11,116.67,6.11,25.3620722568827,10.2840506329114,5.09723900078143,7.20733255860005
"6695",6695,2021-11-12,204.96,4.62,25.3806194767598,10.2882911392405,5.08035494422119,7.05633084261387
"6696",6696,2021-11-13,186.58,4.11,25.3991666966368,10.2925316455697,5.06347088766094,6.9053291266277
"6697",6697,2021-11-14,149.96,5.92,25.4177139165138,10.2967721518988,5.0465868311007,6.75432741064152
"6698",6698,2021-11-15,142.67,4.12,25.4362611363909,10.3010126582279,5.8,13.8
"6699",6699,2021-11-16,273.32,4.34,25.4548083562679,10.305253164557,3.8,0
"6700",6700,2021-11-17,193.33,2.22,25.4733555761449,10.3094936708861,2,4
"6701",6701,2021-11-18,188.5,2.47,25.491902796022,10.3137341772152,1,0.2
"6702",6702,2021-11-19,294.04,5.65,25.510450015899,10.3179746835443,2.11125787585675,5.94485276843203
"6703",6703,2021-11-20,177.92,3.45,25.528997235776,10.3222151898735,2.53292145111084,6.10628352507369
"6704",6704,2021-11-21,119.83,8.39,25.5475444556531,10.3264556962026,2.95458502636493,6.26771428171535
"6705",6705,2021-11-22,126.43,10.55,25.5660916755301,10.3306962025317,3,5.8
"6706",6706,2021-11-23,298.83,7.14,25.5846388954071,10.3349367088608,5,0
"6707",6707,2021-11-24,192.23,6.34,25.6031861152842,10.3391772151899,3.5,13
"6708",6708,2021-11-25,122.86,12.47,25.6217333351612,10.343417721519,7,14.2
"6709",6709,2021-11-26,196.21,6.81,25.6402805550382,10.3476582278481,6.5699495891646,7.26203892580894
"6710",6710,2021-11-27,144.12,4.02,25.6588277749153,10.3518987341773,6.9479652474479,7.15693238893948
"6711",6711,2021-11-28,229.92,2.12,25.6773749947923,10.3561392405064,7.32598090573121,7.05182585207002
"6712",6712,2021-11-29,235.12,2.52,25.6959222146693,10.3603797468355,7,8
"6713",6713,2021-11-30,129.12,9.55,25.7144694345464,10.3646202531646,10,16.6
"6714",6714,2021-12-01,144.95,6.69,25.7330166544234,10.3688607594937,11.5,3.4
"6715",6715,2021-12-02,283.36,6.73,25.7515638743004,10.3731012658228,5.5,0
"6716",6716,2021-12-03,308.91,4.79,25.7701110941775,10.3773417721519,5.24335321687193,5.42551527027366
"6717",6717,2021-12-04,279.92,2.42,25.7886583140545,10.381582278481,3.95434108291213,5.20002511864461
"6718",6718,2021-12-05,273.1,5.73,25.8072055339315,10.3858227848102,2.66532894895232,4.97453496701556
"6719",6719,2021-12-06,124.92,5.91,25.8257527538086,10.3900632911393,-0.3,1
"6720",6720,2021-12-07,123.96,2.72,25.8442999736856,10.3943037974684,3.8,7.6
"6721",6721,2021-12-08,265.48,4.99,25.8628471935626,10.3985443037975,2.8,0
"6722",6722,2021-12-09,233.29,2.69,25.8813944134397,10.4027848101266,2.3,0
"6723",6723,2021-12-10,148.65,6.05,25.8999416333167,10.4070253164557,2.267529303406,4.82254550190846
"6724",6724,2021-12-11,174.91,8.3,25.9184888531937,10.4112658227848,2.13437126824395,5.08371388758304
"6725",6725,2021-12-12,163.09,6.27,25.9370360730708,10.415506329114,2.0012132330819,5.34488227325762
"6726",6726,2021-12-13,147.73,7.6,25.9555832929478,10.4197468354431,1.5,18.4
"6727",6727,2021-12-14,266.42,4.22,25.9741305128248,10.4239873417722,2,5
"6728",6728,2021-12-15,110.39,10.87,25.9926777327018,10.4282278481013,4.3,1.8
"6729",6729,2021-12-16,294.33,5.08,26.0112249525789,10.4324683544304,3,0
"6730",6730,2021-12-17,228.75,4.78,26.0297721724559,10.4367088607595,2.05347299856137,4.7124789146322
"6731",6731,2021-12-18,154.57,6.92,26.0483193923329,10.4409493670886,1.26870075595367,4.73963480900789
"6732",6732,2021-12-19,304.04,3.11,26.06686661221,10.4451898734178,0.483928513345965,4.76679070338359
"6733",6733,2021-12-20,324.17,3.87,26.085413832087,10.4494303797469,-0.5,0
"6734",6734,2021-12-21,236.42,2.62,26.103961051964,10.453670886076,-1,12.4
"6735",6735,2021-12-22,146,9.18,26.1225082718411,10.4579113924051,-0.825260727969904,4.95809689955815
"6736",6736,2021-12-23,310.52,4.09,26.1410554917181,10.4621518987342,-0.890831476851526,4.86040559532509
"6737",6737,2021-12-24,176.62,6.42,26.1596027115951,10.4663924050633,-0.956402225733149,4.76271429109202
"6738",6738,2021-12-25,318.7,7.89,26.1781499314722,10.4706329113924,-1.02197297461477,4.66502298685895
"6739",6739,2021-12-26,313.18,10.84,26.1966971513492,10.4748734177215,-1.08754372349639,4.56733168262588
"6740",6740,2021-12-27,307.68,6.45,26.2152443712262,10.4791139240507,-1.15311447237802,4.46964037839282
"6741",6741,2021-12-28,314.29,4.47,26.2337915911033,10.4833544303798,-1.21868522125964,4.37194907415975
"6742",6742,2021-12-29,295.58,5.54,26.2523388109803,10.4875949367089,-1.28425597014126,4.27425776992668
"6743",6743,2021-12-30,188.62,5.47,26.2708860308573,10.491835443038,-1.3,0
"6744",6744,2021-12-31,290.9,5.05,26.2894332507344,10.4960759493671,-1.49694058379215,4.28333727911097
"6745",6745,2022-01-01,142.52,8.33,26.3079804706114,10.5003164556962,-1.64405444856142,4.39010809252832
"6746",6746,2022-01-02,127.83,15.13,26.3265276904884,10.5045569620253,-1.79116831333069,4.49687890594567
"6747",6747,2022-01-03,150.59,8.5,26.3450749103655,10.5087974683545,-1.93828217809996,4.60364971936302
"6748",6748,2022-01-04,230.48,6.78,26.3636221302425,10.5130379746836,-3,0
"6749",6749,2022-01-05,323.48,6.41,26.3821693501195,10.5172784810127,-0.3,0
"6750",6750,2022-01-06,183.83,5.28,26.4007165699966,10.5215189873418,0,5.6
"6751",6751,2022-01-07,330.5,7.53,26.4192637898736,10.5257594936709,0.375170479322076,6.21832765879277
"6752",6752,2022-01-08,218.09,4.28,26.4378110097506,10.53,0.849490048222508,6.80438728578766
"6753",6753,2022-01-09,108.35,7.08,26.4563582296277,10.5342405063291,1.32380961712294,7.39044691278256
"6754",6754,2022-01-10,126,7.26,26.4749054495047,10.5384810126583,1.5,17.2
"6755",6755,2022-01-11,132.08,9.73,26.4934526693817,10.5427215189874,2.8,13.8
"6756",6756,2022-01-12,126.5,4.4,26.5119998892587,10.5469620253165,3.8,22.6
"6757",6757,2022-01-13,171.52,3.91,26.5305471091358,10.5512025316456,4.5,1.2
"6758",6758,2022-01-14,139.43,4.2,26.5490943290128,10.5554430379747,4.69529157582104,6.53557502250223
"6759",6759,2022-01-15,206,3.83,26.5676415488898,10.5596835443038,5.0685097383967,5.9644134825148
"6760",6760,2022-01-16,173.25,1.85,26.5861887687669,10.5639240506329,5.44172790097236,5.39325194252736
"6761",6761,2022-01-17,124.88,4.3,26.6047359886439,10.5681645569621,5,1.8
"6762",6762,2022-01-18,242.88,1.54,26.6232832085209,10.5724050632912,9.3,0.4
"6763",6763,2022-01-19,189.88,2.81,26.641830428398,10.5766455696203,5.3,10
"6764",6764,2022-01-20,190,5.03,26.660377648275,10.5808860759494,7.8,1.2
"6765",6765,2022-01-21,301.42,3.19,26.678924868152,10.5851265822785,5.58247739203918,3.26620475919951
"6766",6766,2022-01-22,283.29,2.15,26.6974720880291,10.5893670886076,4.38206820339639,2.87377730945472
"6767",6767,2022-01-23,264.33,2.14,26.7160193079061,10.5936075949367,3.18165901475361,2.48134985970993
"6768",6768,2022-01-24,254.21,1.97,26.7345665277831,10.5978481012658,1.5,0
"6769",6769,2022-01-25,257,1.46,26.7531137476602,10.602088607595,1.5,0
"6770",6770,2022-01-26,280.04,1.5,26.7716609675372,10.6063291139241,1.5,0
"6771",6771,2022-01-27,200.75,1.11,26.7902081874142,10.6105696202532,0,0
"6772",6772,2022-01-28,190.38,1.57,26.8087554072913,10.6148101265823,0.864670884034756,1.42085667607611
"6773",6773,2022-01-29,147.96,3.24,26.8273026271683,10.6190506329114,1.14300292766974,1.36900803778879
"6774",6774,2022-01-30,147.82,9.35,26.8458498470453,10.6232911392405,1.42133497130472,1.31715939950148
"6775",6775,2022-01-31,296.52,4.99,26.8643970669224,10.6275316455696,2,0
"6776",6776,2022-02-01,332.43,5.66,26.8829442867994,10.6317721518988,1.5,0
"6777",6777,2022-02-02,178,4.83,26.9014915066764,10.6360126582279,0.3,3
"6778",6778,2022-02-03,95.08,3.73,26.9200387265535,10.640253164557,3,1.4
"6779",6779,2022-02-04,120.52,8.95,26.9385859464305,10.6444936708861,3.19467910740939,1.32828854515355
"6780",6780,2022-02-05,248.42,2.57,26.9571331663075,10.6487341772152,3.81671656860159,1.31698618406554
"6781",6781,2022-02-06,123.29,2.95,26.9756803861845,10.6529746835443,4.43875402979379,1.30568382297753
"6782",6782,2022-02-07,193.88,2.37,26.9942276060616,10.6572151898734,5.8,0.6
"6783",6783,2022-02-08,180.54,3.55,27.0127748259386,10.6614556962026,3.3,2.4
"6784",6784,2022-02-09,89.12,4.73,27.0313220458156,10.6656962025317,6.5,1.4
"6785",6785,2022-02-10,208.42,1.75,27.0498692656927,10.6699367088608,6.5,0.2
"6786",6786,2022-02-11,275.83,4.16,27.0684164855697,10.6741772151899,5.37727267497517,1.26645892838526
"6787",6787,2022-02-12,262.17,2.35,27.0869637054467,10.678417721519,4.75434553354016,1.28203673354851
"6788",6788,2022-02-13,231.83,1.21,27.1055109253238,10.6826582278481,4.13141839210516,1.29761453871175
"6789",6789,2022-02-14,210.04,3.04,27.1240581452008,10.6868987341772,2.8,1.8
"6790",6790,2022-02-15,292.54,5.49,27.1426053650778,10.6911392405064,4.3,0
"6791",6791,2022-02-16,263.89,7.06,27.1611525849549,10.6953797468355,4.3,0.6
"6792",6792,2022-02-17,178.04,1.4,27.1796998048319,10.6996202531646,4.3,0
"6793",6793,2022-02-18,255.58,1.37,27.1982470247089,10.7038607594937,3.56854585203479,1.61744456443692
"6794",6794,2022-02-19,157.12,3.57,27.216794244586,10.7081012658228,3.07554338785097,1.78145901009283
"6795",6795,2022-02-20,312.43,5.23,27.235341464463,10.7123417721519,2.58254092366716,1.94547345574874
"6796",6796,2022-02-21,320.5,8.89,27.25388868434,10.716582278481,2.8,0
"6797",6797,2022-02-22,330.11,7.76,27.2724359042171,10.7208227848101,0,0
"6798",6798,2022-02-23,259.96,4.15,27.2909831240941,10.7250632911393,-2,0
"6799",6799,2022-02-24,132.25,2.23,27.3095303439711,10.7293037974684,2,0
"6800",6800,2022-02-25,187.29,2.22,27.3280775638482,10.7335443037975,-0.3,0
"6801",6801,2022-02-26,147.13,6.67,27.3466247837252,10.7377848101266,1.5,21
"6802",6802,2022-02-27,140.61,8.06,27.3651720036022,10.7420253164557,5.8,10.3
"6803",6803,2022-02-28,133.17,9.09,27.3837192234793,10.7462658227848,9.8,10.5
"6804",6804,2022-03-01,137.83,7.65,27.4022664433563,10.7505063291139,8,4.4
"6805",6805,2022-03-02,142.96,5.72,27.4208136632333,10.7547468354431,7.8,5
"6806",6806,2022-03-03,241.33,4.16,27.4393608831104,10.7589873417722,4.8,1.8
"6807",6807,2022-03-04,324.88,5.65,27.4579081029874,10.7632278481013,6.8,0
"6808",6808,2022-03-05,325,7.67,27.4764553228644,10.7674683544304,3.8,0
"6809",6809,2022-03-06,314,5.89,27.4950025427415,10.7717088607595,4.3,0
"6810",6810,2022-03-07,294.32,4.87,27.5135497626185,10.7759493670886,6.3,0
"6811",6811,2022-03-08,290.68,5.08,27.5320969824955,10.7801898734177,6.8,0
"6812",6812,2022-03-09,218.57,4.16,27.5506442023725,10.7844303797469,3.3,0
"6813",6813,2022-03-10,232.96,2.43,27.5691914222496,10.788670886076,1,3.4
"6814",6814,2022-03-11,130.22,6.75,27.5877386421266,10.7929113924051,4,1.8
"6815",6815,2022-03-12,106,8.2,27.6062858620036,10.7971518987342,5.3,8.6
"6816",6816,2022-03-13,208.79,3.84,27.6248330818807,10.8013924050633,5.5,1.8
"6817",6817,2022-03-14,124.05,10.71,27.6433803017577,10.8056329113924,7,6.4
"6818",6818,2022-03-15,134.5,8.96,27.6619275216347,10.8098734177215,8,1
"6819",6819,2022-03-16,153.96,4.76,27.6804747415118,10.8141139240506,5.5,2
"6820",6820,2022-03-17,126.17,9.24,27.6990219613888,10.8183544303798,6,4.4
"6821",6821,2022-03-18,129.26,8.22,27.7175691812658,10.8225949367089,6.5,2
"6822",6822,2022-03-19,202.08,6.43,27.7361164011429,10.826835443038,7,0
"6823",6823,2022-03-20,170.04,6.07,27.7546636210199,10.8310759493671,4.3,2.8
"6824",6824,2022-03-21,124.54,9.9,27.7732108408969,10.8353164556962,5.8,3.4
"6825",6825,2022-03-22,124.29,6,27.791758060774,10.8395569620253,8.3,1.6
"6826",6826,2022-03-23,216.5,7.08,27.810305280651,10.8437974683544,8.5,3.4
"6827",6827,2022-03-24,231.7,3.31,27.828852500528,10.8480379746836,4,0.6
"6828",6828,2022-03-25,217.38,1.78,27.8473997204051,10.8522784810127,6.8,6
"6829",6829,2022-03-26,128.92,3.96,27.8659469402821,10.8565189873418,7.5,11.2
"6830",6830,2022-03-27,225.62,2.44,27.8844941601591,10.8607594936709,7.5,8.8
"6831",6831,2022-03-28,301.21,3.98,27.9030413800362,10.865,10.5,0.6
"6832",6832,2022-03-29,208.46,2.98,27.9215885999132,10.8692405063291,6.5,0
"6833",6833,2022-03-30,181.92,3.17,27.9401358197902,10.8734810126582,8.8,0
"6834",6834,2022-03-31,262.71,3.75,27.9586830396673,10.8777215189874,6.8,0
"6835",6835,2022-04-01,136.43,6.69,27.9772302595443,10.8819620253165,6,2
"6836",6836,2022-04-02,190.25,6.61,27.9957774794213,10.8862025316456,6.8,4
"6837",6837,2022-04-03,136,11.78,28.0143246992984,10.8904430379747,8,30.2
"6838",6838,2022-04-04,158.08,9.51,28.0328719191754,10.8946835443038,6.3,11.4
"6839",6839,2022-04-05,223.67,4.22,28.0514191390524,10.8989240506329,7.8,0
"6840",6840,2022-04-06,226.25,4.45,28.0699663589294,10.903164556962,4.8,0
"6841",6841,2022-04-07,141.92,2.61,28.0885135788065,10.9074050632912,8.8,3.2
"6842",6842,2022-04-08,176.25,6.64,28.1070607986835,10.9116455696203,9.3,3.4
"6843",6843,2022-04-09,278.33,4.46,28.1256080185605,10.9158860759494,4.5,4.4
"6844",6844,2022-04-10,250.67,5.76,28.1441552384376,10.9201265822785,3.5,10.4
"6845",6845,2022-04-11,309.71,6.27,28.1627024583146,10.9243670886076,5.5,0
"6846",6846,2022-04-12,235.09,6.28,28.1812496781916,10.9286075949367,4,8.4
"6847",6847,2022-04-13,221.33,3.72,28.1997968980687,10.9328481012658,4.3,1.6
"6848",6848,2022-04-14,270.96,3.92,28.2183441179457,10.9370886075949,4.8,0
"6849",6849,2022-04-15,252.29,5.08,28.2368913378227,10.9413291139241,3.5,1
"6850",6850,2022-04-16,279.46,4.45,28.2554385576998,10.9455696202532,5,0
"6851",6851,2022-04-17,153.25,5.27,28.2739857775768,10.9498101265823,5,8
"6852",6852,2022-04-18,128.62,9.38,28.2925329974538,10.9540506329114,6.3,10.2
"6853",6853,2022-04-19,204.12,3.6,28.3110802173309,10.9582911392405,5.8,1.6
"6854",6854,2022-04-20,133.38,5.05,28.3296274372079,10.9625316455696,4.8,4
"6855",6855,2022-04-21,204.67,3.53,28.3481746570849,10.9667721518987,5.5,11.6
"6856",6856,2022-04-22,154.29,1.66,28.366721876962,10.9710126582279,7.8,0
"6857",6857,2022-04-23,130.12,3.52,28.385269096839,10.975253164557,6.3,0
"6858",6858,2022-04-24,132.12,6.79,28.403816316716,10.9794936708861,9.8,2.2
"6859",6859,2022-04-25,153.92,5.51,28.4223635365931,10.9837341772152,8.8,0.4
"6860",6860,2022-04-26,149.33,4.98,28.4409107564701,10.9879746835443,7.3,1.8
"6861",6861,2022-04-27,193.75,2.37,28.4594579763471,10.9922151898734,4.3,1.8
"6862",6862,2022-04-28,207.29,2.11,28.4780051962242,10.9964556962025,6,0
"6863",6863,2022-04-29,153.67,3.47,28.4965524161012,11.0006962025317,7,6.6
"6864",6864,2022-04-30,128.25,2.86,28.5150996359782,11.0049367088608,10.5,1.6
"6865",6865,2022-05-01,177.46,3.59,28.5336468558553,11.0091772151899,7.3,6.6
"6866",6866,2022-05-02,246.04,4.78,28.5521940757323,11.013417721519,9.3,2.4
"6867",6867,2022-05-03,291.22,3.96,28.5707412956093,11.0176582278481,9.3,3.8
"6868",6868,2022-05-04,133.04,6.98,28.5892885154864,11.0218987341772,9,1
"6869",6869,2022-05-05,164.04,5.3,28.6078357353634,11.0261392405063,8.8,5.2
"6870",6870,2022-05-06,250,4.31,28.6263829552404,11.0303797468354,7.8,0.2
"6871",6871,2022-05-07,246.25,4.69,28.6449301751174,11.0346202531646,6.8,0
"6872",6872,2022-05-08,264.17,3.4,28.6634773949945,11.0388607594937,7,0
"6873",6873,2022-05-09,245.12,4.25,28.6820246148715,11.0431012658228,7.8,0
"6874",6874,2022-05-10,180.17,3.54,28.7005718347485,11.0473417721519,9,0
"6875",6875,2022-05-11,156.78,7.14,28.7191190546256,11.051582278481,7,5
"6876",6876,2022-05-12,127.65,8.6,28.7376662745026,11.0558227848101,6.3,7.6
"6877",6877,2022-05-13,190.08,3.2,28.7562134943796,11.0600632911392,6,6.4
"6878",6878,2022-05-14,198.52,2.28,28.7747607142567,11.0643037974684,9,0.8
"6879",6879,2022-05-15,131.04,6.51,28.7933079341337,11.0685443037975,10.5,9.6
"6880",6880,2022-05-16,141.42,6.74,28.8118551540107,11.0727848101266,12,0.6
"6881",6881,2022-05-17,131.67,4.41,28.8304023738878,11.0770253164557,9,4.8
"6882",6882,2022-05-18,139,9.6,28.8489495937648,11.0812658227848,11.3,0.6
"6883",6883,2022-05-19,322.52,5.93,28.8674968136418,11.0855063291139,9.5,0
"6884",6884,2022-05-20,255.19,4.62,28.8860440335189,11.089746835443,11.8,0
"6885",6885,2022-05-21,237.21,3.04,28.9045912533959,11.0939873417722,11.5,0
"6886",6886,2022-05-22,228.17,2.86,28.9231384732729,11.0982278481013,11,0
"6887",6887,2022-05-23,262.5,3.64,28.94168569315,11.1024683544304,14.8,0
"6888",6888,2022-05-24,247.23,4.67,28.960232913027,11.1067088607595,11.5,0
"6889",6889,2022-05-25,134.42,8.52,28.978780132904,11.1109493670886,13.5,0
"6890",6890,2022-05-26,182.12,3.61,28.9973273527811,11.1151898734177,10.5,6
"6891",6891,2022-05-27,153.17,7.63,29.0158745726581,11.1194303797468,13,0.4
"6892",6892,2022-05-28,148.62,3.3,29.0344217925351,11.123670886076,10.5,0
"6893",6893,2022-05-29,241.41,5.28,29.0529690124122,11.1279113924051,10,0
"6894",6894,2022-05-30,229.83,3.75,29.0715162322892,11.1321518987342,11,3.8
"6895",6895,2022-05-31,147.96,2.32,29.0900634521662,11.1363924050633,14,0
"6896",6896,2022-06-01,270.12,2.05,29.1086106720433,11.1406329113924,13.3,0.6
